"X","m0id","m1id","m2id","m3id","spid","aeid","logc","resp","cndx","wllt","apid","rowi","coli","repi","chmn"
356339,506885710,582770988,552019401,631904538,"EPAPLT0018P08",2387,-1,0.315421829924537,4,"t","Repeat2 Agonist Plate1-07",16,8,2,"4-(1,1,3,3-Tetramethylbutyl)phenol"
356397,506886177,582771452,552018937,631905002,"EPAPLT0019A12",2387,2,-4.25633345675556,10,"t","Agonist Plate2-01",1,12,1,"Oxamyl"
356398,506886193,582771460,552018929,631905010,"EPAPLT0019A12",2387,-1.69897000433602,-0.663542901679995,2,"t","Agonist Plate2-09",1,12,1,"Oxamyl"
356399,506886190,582771468,552018921,631905018,"EPAPLT0019A12",2387,-1,-2.09586020261176,4,"t","Agonist Plate2-07",1,12,2,"Oxamyl"
356430,506886445,582771716,552018673,631905266,"EPAPLT0019B05",2387,0,-4.13735188649321,6,"t","Agonist Plate2-05",2,5,1,"Metolachlor"
356431,506886442,582771724,552018665,631905274,"EPAPLT0019B05",2387,1,0.664543442121984,8,"t","Agonist Plate2-03",2,5,2,"Metolachlor"
356472,506886777,582772052,552018337,631905602,"EPAPLT0019B22",2387,1.47712125471966,9.56898982357468,10,"t","Agonist Plate2-01",2,22,1,"Anastrozole"
356473,506886793,582772060,552018329,631905610,"EPAPLT0019B22",2387,-2.30102999566398,0.0523122842197735,2,"t","Agonist Plate2-09",2,22,1,"Anastrozole"
356474,506886790,582772068,552018321,631905618,"EPAPLT0019B22",2387,-1.30102999566398,-1.33079737536098,4,"t","Agonist Plate2-07",2,22,2,"Anastrozole"
356532,506887257,582772532,552017857,631906082,"EPAPLT0019D06",2387,2,23.0345907178995,10,"t","Agonist Plate2-01",4,6,1,"Folpet"
356533,506887273,582772540,552017849,631906090,"EPAPLT0019D06",2387,-1.69897000433602,1.44402653980091,2,"t","Agonist Plate2-09",4,6,1,"Folpet"
356534,506887270,582772548,552017841,631906098,"EPAPLT0019D06",2387,-1,-3.92383623611261,4,"t","Agonist Plate2-07",4,6,2,"Folpet"
356652,506888217,582773492,552016897,631907042,"EPAPLT0019F14",2387,2,-7.43521572851061,10,"t","Agonist Plate2-01",6,14,1,"4,4'-Sulfonyldiphenol"
356653,506888233,582773500,552016889,631907050,"EPAPLT0019F14",2387,-1.69897000433602,7.27034516019701,2,"t","Agonist Plate2-09",6,14,1,"4,4'-Sulfonyldiphenol"
356654,506888230,582773508,552016881,631907058,"EPAPLT0019F14",2387,-1,-3.33683829540242,4,"t","Agonist Plate2-07",6,14,2,"4,4'-Sulfonyldiphenol"
356842,506889737,582775012,552015377,631908562,"EPAPLT0019J10",2387,2,-4.69167776593656,10,"t","Agonist Plate2-01",10,10,1,"Malathion"
356843,506889753,582775020,552015369,631908570,"EPAPLT0019J10",2387,-1.69897000433602,-2.95749880744278,2,"t","Agonist Plate2-09",10,10,1,"Malathion"
356844,506889750,582775028,552015361,631908578,"EPAPLT0019J10",2387,-1,3.52418702473257,4,"t","Agonist Plate2-07",10,10,2,"Malathion"
356872,506889977,582775252,552015137,631908802,"EPAPLT0019J22",2387,2,-4.85372397072528,10,"t","Agonist Plate2-01",10,22,1,"Phenothrin"
356873,506889993,582775260,552015129,631908810,"EPAPLT0019J22",2387,-1.69897000433602,3.1774005856407,2,"t","Agonist Plate2-09",10,22,1,"Phenothrin"
356874,506889990,582775268,552015121,631908818,"EPAPLT0019J22",2387,-1,6.87919533948207,4,"t","Agonist Plate2-07",10,22,2,"Phenothrin"
356925,506890405,582775676,552014713,631909226,"EPAPLT0019L03",2387,0,-4.4128733722351,6,"t","Agonist Plate2-05",12,3,1,"Kaempferol"
356926,506890402,582775684,552014705,631909234,"EPAPLT0019L03",2387,1,1.13458428092941,8,"t","Agonist Plate2-03",12,3,2,"Kaempferol"
356980,506890845,582776116,552014273,631909666,"EPAPLT0019M05",2387,0,9.63904496503681,6,"t","Agonist Plate2-05",13,5,1,"Estrone"
356981,506890842,582776124,552014265,631909674,"EPAPLT0019M05",2387,1,0.707914202120777,8,"t","Agonist Plate2-03",13,5,2,"Estrone"
357060,506891485,582776756,552013633,631910306,"EPAPLT0019N17",2387,0,10.5025733054302,6,"t","Agonist Plate2-05",14,17,1,"Deltamethrin"
357061,506891482,582776764,552013625,631910314,"EPAPLT0019N17",2387,1,10.2494948111885,8,"t","Agonist Plate2-03",14,17,2,"Deltamethrin"
357120,506891965,582777236,552013153,631910786,"EPAPLT0019O21",2387,0,1.10446527258304,6,"t","Agonist Plate2-05",15,21,1,"Tetramethrin"
357121,506891962,582777244,552013145,631910794,"EPAPLT0019O21",2387,1,1.96984930539829,8,"t","Agonist Plate2-03",15,21,2,"Tetramethrin"
357170,506892365,582777636,552012753,631911186,"EPAPLT0019P21",2387,0,1.21051988493845,6,"t","Agonist Plate2-05",16,21,1,"Carbendazim"
357171,506892362,582777644,552012745,631911194,"EPAPLT0019P21",2387,1,-0.738011668155614,8,"t","Agonist Plate2-03",16,21,2,"Carbendazim"
357185,506892485,582777756,552012633,631911306,"EPAPLT0020A07",2387,0,-2.21400989730295,6,"t","Agonist Plate3-05",1,7,1,"Bisphenol AF"
357186,506892482,582777764,552012625,631911314,"EPAPLT0020A07",2387,1,0.594257244553745,8,"t","Agonist Plate3-03",1,7,2,"Bisphenol AF"
357232,506892857,582778132,552012257,631911682,"EPAPLT0020B06",2387,2,-1.94231980209652,10,"t","Agonist Plate3-01",2,6,1,"Metalaxyl"
357233,506892873,582778140,552012249,631911690,"EPAPLT0020B06",2387,-1.69897000433602,7.02027846787748,2,"t","Agonist Plate3-09",2,6,1,"Metalaxyl"
357234,506892870,582778148,552012241,631911698,"EPAPLT0020B06",2387,-1,3.77087781120384,4,"t","Agonist Plate3-07",2,6,2,"Metalaxyl"
357295,506893365,582778636,552011753,631912186,"EPAPLT0020C11",2387,0,0.0414956217917148,6,"t","Agonist Plate3-05",3,11,1,"Chlorothalonil"
357296,506893362,582778644,552011745,631912194,"EPAPLT0020C11",2387,1,23.6578888024569,8,"t","Agonist Plate3-03",3,11,2,"Chlorothalonil"
357297,506893377,582778652,552011737,631912202,"EPAPLT0020C12",2387,2,4.06032187106144,10,"t","Agonist Plate3-01",3,12,1,"2,2',4,4'-Tetrahydroxybenzophenone"
357298,506893393,582778660,552011729,631912210,"EPAPLT0020C12",2387,-1.69897000433602,0.876252149265034,2,"t","Agonist Plate3-09",3,12,1,"2,2',4,4'-Tetrahydroxybenzophenone"
357299,506893390,582778668,552011721,631912218,"EPAPLT0020C12",2387,-1,-2.11370772828169,4,"t","Agonist Plate3-07",3,12,2,"2,2',4,4'-Tetrahydroxybenzophenone"
357300,506893405,582778676,552011713,631912226,"EPAPLT0020C13",2387,0,40.310127814788,6,"t","Agonist Plate3-05",3,13,1,"Cyproterone acetate"
357301,506893402,582778684,552011705,631912234,"EPAPLT0020C13",2387,1,35.7354427630611,8,"t","Agonist Plate3-03",3,13,2,"Cyproterone acetate"
357305,506893445,582778716,552011673,631912266,"EPAPLT0020C15",2387,0,12.9905892021392,6,"t","Agonist Plate3-05",3,15,1,"Mifepristone"
357306,506893442,582778724,552011665,631912274,"EPAPLT0020C15",2387,1,12.7224020643774,8,"t","Agonist Plate3-03",3,15,2,"Mifepristone"
357315,506893525,582778796,552011593,631912346,"EPAPLT0020C19",2387,0,-1.58383966506187,6,"t","Agonist Plate3-05",3,19,1,"Chlorpyrifos"
357316,506893522,582778804,552011585,631912354,"EPAPLT0020C19",2387,1,-1.23174075698244,8,"t","Agonist Plate3-03",3,19,2,"Chlorpyrifos"
357337,506893697,582778972,552011417,631912522,"EPAPLT0020D08",2387,2,-2.65309158992688,10,"t","Agonist Plate3-01",4,8,1,"Dipentyl phthalate"
357338,506893713,582778980,552011409,631912530,"EPAPLT0020D08",2387,-1.69897000433602,0.362267057883404,2,"t","Agonist Plate3-09",4,8,1,"Dipentyl phthalate"
357339,506893710,582778988,552011401,631912538,"EPAPLT0020D08",2387,-1,3.68788714452161,4,"t","Agonist Plate3-07",4,8,2,"Dipentyl phthalate"
357367,506893937,582779212,552011177,631912762,"EPAPLT0020D20",2387,2,-1.36189812624483,10,"t","Agonist Plate3-01",4,20,1,"Propyzamide"
357368,506893953,582779220,552011169,631912770,"EPAPLT0020D20",2387,-1.69897000433602,-2.0387251470753,2,"t","Agonist Plate3-09",4,20,1,"Propyzamide"
357369,506893950,582779228,552011161,631912778,"EPAPLT0020D20",2387,-1,1.8844697980313,4,"t","Agonist Plate3-07",4,20,2,"Propyzamide"
357520,506895165,582780436,552009953,631913986,"EPAPLT0020G21",2387,0,0.886242237506709,6,"t","Agonist Plate3-05",7,21,1,"Chlorpyrifos-methyl"
357521,506895162,582780444,552009945,631913994,"EPAPLT0020G21",2387,1,-2.72778606594245,8,"t","Agonist Plate3-03",7,21,2,"Chlorpyrifos-methyl"
357570,506895565,582780836,552009553,631914386,"EPAPLT0020H21",2387,0,-1.71061627551501,6,"t","Agonist Plate3-05",8,21,1,"Equilin"
357571,506895562,582780844,552009545,631914394,"EPAPLT0020H21",2387,1,1.14033858315723,8,"t","Agonist Plate3-03",8,21,2,"Equilin"
357620,506895965,582781236,552009153,631914786,"EPAPLT0020I21",2387,0,4.24526419604023,6,"t","Agonist Plate3-05",9,21,1,"p,p'-DDE"
357621,506895962,582781244,552009145,631914794,"EPAPLT0020I21",2387,1,4.15139183626798,8,"t","Agonist Plate3-03",9,21,2,"p,p'-DDE"
357657,506896257,582781532,552008857,631915082,"EPAPLT0020J16",2387,2,70.580613905187,10,"t","Agonist Plate3-01",10,16,1,"Spironolactone"
357658,506896273,582781540,552008849,631915090,"EPAPLT0020J16",2387,-1.69897000433602,16.9265643590097,2,"t","Agonist Plate3-09",10,16,1,"Spironolactone"
357659,506896270,582781548,552008841,631915098,"EPAPLT0020J16",2387,-1,29.0332462865031,4,"t","Agonist Plate3-07",10,16,2,"Spironolactone"
357690,506896525,582781796,552008593,631915346,"EPAPLT0020K09",2387,0,-0.674256277941118,6,"t","Agonist Plate3-05",11,9,1,"Octamethylcyclotetrasiloxane"
357691,506896522,582781804,552008585,631915354,"EPAPLT0020K09",2387,1,-1.63580384301506,8,"t","Agonist Plate3-03",11,9,2,"Octamethylcyclotetrasiloxane"
357705,506896645,582781916,552008473,631915466,"EPAPLT0020K15",2387,0,-1.66437961832757,6,"t","Agonist Plate3-05",11,15,1,"o,p'-DDT"
357706,506896642,582781924,552008465,631915474,"EPAPLT0020K15",2387,1,-3.48080953209944,8,"t","Agonist Plate3-03",11,15,2,"o,p'-DDT"
357732,506896857,582782132,552008257,631915682,"EPAPLT0020L06",2387,2,25.2574461031901,10,"t","Agonist Plate3-01",12,6,1,"4-(2-Methylbutan-2-yl)phenol"
357733,506896873,582782140,552008249,631915690,"EPAPLT0020L06",2387,-1.69897000433602,-0.358633441737906,2,"t","Agonist Plate3-09",12,6,1,"4-(2-Methylbutan-2-yl)phenol"
357734,506896870,582782148,552008241,631915698,"EPAPLT0020L06",2387,-1,-1.69327315282103,4,"t","Agonist Plate3-07",12,6,2,"4-(2-Methylbutan-2-yl)phenol"
357880,506898045,582783316,552007073,631916866,"EPAPLT0020O05",2387,0,79.6179840094334,6,"t","Agonist Plate3-05",15,5,1,"Norethindrone"
357881,506898042,582783324,552007065,631916874,"EPAPLT0020O05",2387,1,71.1295610308861,8,"t","Agonist Plate3-03",15,5,2,"Norethindrone"
357900,506898205,582783476,552006913,631917026,"EPAPLT0020O13",2387,0,-2.62973355226915,6,"t","Agonist Plate3-05",15,13,1,"Tebuconazole"
357901,506898202,582783484,552006905,631917034,"EPAPLT0020O13",2387,1,1.62993528375762,8,"t","Agonist Plate3-03",15,13,2,"Tebuconazole"
357912,506898297,582783572,552006817,631917122,"EPAPLT0020O18",2387,2,8.49735904134088,10,"t","Agonist Plate3-01",15,18,1,"Raloxifene hydrochloride"
357913,506898313,582783580,552006809,631917130,"EPAPLT0020O18",2387,-1.69897000433602,6.23720896952062,2,"t","Agonist Plate3-09",15,18,1,"Raloxifene hydrochloride"
357914,506898310,582783588,552006801,631917138,"EPAPLT0020O18",2387,-1,-0.434975518069015,4,"t","Agonist Plate3-07",15,18,2,"Raloxifene hydrochloride"
357932,506898457,582783732,552006657,631917282,"EPAPLT0020P06",2387,2,1.1402815403039,10,"t","Agonist Plate3-01",16,6,1,"Bis(2-ethylhexyl)hexanedioate"
357933,506898473,582783740,552006649,631917290,"EPAPLT0020P06",2387,-1.69897000433602,3.47949762703689,2,"t","Agonist Plate3-09",16,6,1,"Bis(2-ethylhexyl)hexanedioate"
357934,506898470,582783748,552006641,631917298,"EPAPLT0020P06",2387,-1,6.17124677298701,4,"t","Agonist Plate3-07",16,6,2,"Bis(2-ethylhexyl)hexanedioate"
357962,506898697,582783972,552006417,631917522,"EPAPLT0020P18",2387,1.69897000433602,-2.64126604329355,10,"t","Agonist Plate3-01",16,18,1,"Pentachlorophenol"
357963,506898713,582783980,552006409,631917530,"EPAPLT0020P18",2387,-2.09691001300806,-4.087596912447,2,"t","Agonist Plate3-09",16,18,1,"Pentachlorophenol"
357964,506898710,582783988,552006401,631917538,"EPAPLT0020P18",2387,-1.15490195998574,2.58174905546678,4,"t","Agonist Plate3-07",16,18,2,"Pentachlorophenol"
358035,506899285,582784556,552005833,631918106,"EPAPLT0021B07",2387,0,-7.14285676006812,6,"t","Agonist Plate4-05",2,7,1,"Abamectin"
358036,506899282,582784564,552005825,631918114,"EPAPLT0021B07",2387,1,10.4105376946765,8,"t","Agonist Plate4-03",2,7,2,"Abamectin"
358175,506900405,582785676,552004713,631919226,"EPAPLT0021E03",2387,-3,32.1137442346357,6,"t","Agonist Plate4-05",5,3,1,"17beta-Trenbolone"
358176,506900402,582785684,552004705,631919234,"EPAPLT0021E03",2387,-2,73.3592850346798,8,"t","Agonist Plate4-03",5,3,2,"17beta-Trenbolone"
358277,506901217,582786492,552003897,631920042,"EPAPLT0021G04",2387,2,-7.83637390597552,10,"t","Agonist Plate4-01",7,4,1,"Fenthion"
358278,506901233,582786500,552003889,631920050,"EPAPLT0021G04",2387,-1.69897000433602,2.10936861772961,2,"t","Agonist Plate4-09",7,4,1,"Fenthion"
358279,506901230,582786508,552003881,631920058,"EPAPLT0021G04",2387,-1,-4.54101054838019,4,"t","Agonist Plate4-07",7,4,2,"Fenthion"
358370,506901965,582787236,552003153,631920786,"EPAPLT0021H21",2387,0,5.68959904588668,6,"t","Agonist Plate4-05",8,21,1,"Diethyl phthalate"
358371,506901962,582787244,552003145,631920794,"EPAPLT0021H21",2387,1,-0.585478111097709,8,"t","Agonist Plate4-03",8,21,2,"Diethyl phthalate"
358375,506902005,582787276,552003113,631920826,"EPAPLT0021I03",2387,0,9.77308119735028,6,"t","Agonist Plate4-05",9,3,1,"4-Dodecylphenol"
358376,506902002,582787284,552003105,631920834,"EPAPLT0021I03",2387,1,-4.48172471086304,8,"t","Agonist Plate4-03",9,3,2,"4-Dodecylphenol"
358430,506902445,582787716,552002673,631921266,"EPAPLT0021J05",2387,0,-2.3026231163675,6,"t","Agonist Plate4-05",10,5,1,"Norflurazon"
358431,506902442,582787724,552002665,631921274,"EPAPLT0021J05",2387,1,0.506699032590627,8,"t","Agonist Plate4-03",10,5,2,"Norflurazon"
358622,506903977,582789252,552001137,631922802,"EPAPLT0021M22",2387,2,3.06591464037658,10,"t","Agonist Plate4-01",13,22,1,"Metribuzin"
358623,506903993,582789260,552001129,631922810,"EPAPLT0021M22",2387,-1.69897000433602,7.50683503246967,2,"t","Agonist Plate4-09",13,22,1,"Metribuzin"
358624,506903990,582789268,552001121,631922818,"EPAPLT0021M22",2387,-1,3.46051916117342,4,"t","Agonist Plate4-07",13,22,2,"Metribuzin"
358637,506904097,582789372,552001017,631922922,"EPAPLT0021N08",2387,2,4.95417013336191,10,"t","Agonist Plate4-01",14,8,1,"Mestranol"
358638,506904113,582789380,552001009,631922930,"EPAPLT0021N08",2387,-1.69897000433602,-2.71117354910357,2,"t","Agonist Plate4-09",14,8,1,"Mestranol"
358639,506904110,582789388,552001001,631922938,"EPAPLT0021N08",2387,-1,-8.20061347800334,4,"t","Agonist Plate4-07",14,8,2,"Mestranol"
358790,506905325,582790596,551999793,631924146,"EPAPLT0022A09",2387,0,1.33128438920999,6,"t","Agonist Plate5-05",1,9,1,"Amitrole"
358791,506905322,582790604,551999785,631924154,"EPAPLT0022A09",2387,1,-3.97073120985211,8,"t","Agonist Plate5-03",1,9,2,"Amitrole"
358858,506905874,582791140,551999249,631924690,"EPAPLT0022B16",2387,-1.30102999566398,-2.2173938890403,3,"t","Agonist Plate5-08",2,16,1,"2,4-Dinitrophenol"
358859,506905871,582791148,551999241,631924698,"EPAPLT0022B16",2387,-0.397940008672038,5.50270433717386,5,"t","Agonist Plate5-06",2,16,2,"2,4-Dinitrophenol"
358865,506905922,582791196,551999193,631924746,"EPAPLT0022B19",2387,1.47712125471966,-2.75196125816996,9,"t","Agonist Plate5-02",2,19,1,"Dicyclohexyl phthalate"
358866,506905938,582791204,551999185,631924754,"EPAPLT0022B19",2387,-2.30102999566398,4.78148420756347,1,"t","Agonist Plate5-10",2,19,1,"Dicyclohexyl phthalate"
358867,506905935,582791212,551999177,631924762,"EPAPLT0022B19",2387,-1.30102999566398,-2.03814116769256,3,"t","Agonist Plate5-08",2,19,2,"Dicyclohexyl phthalate"
358870,506905962,582791236,551999153,631924786,"EPAPLT0022B21",2387,1.47712125471966,8.04926520350861,9,"t","Agonist Plate5-02",2,21,1,"p,p'-DDE"
358871,506905978,582791244,551999145,631924794,"EPAPLT0022B21",2387,-2.30102999566398,-4.51224365928085,1,"t","Agonist Plate5-10",2,21,1,"p,p'-DDE"
358872,506905975,582791252,551999137,631924802,"EPAPLT0022B21",2387,-1.30102999566398,-0.218074673422454,3,"t","Agonist Plate5-08",2,21,2,"p,p'-DDE"
358916,506906336,582791604,551998785,631925154,"EPAPLT0022C19",2387,-1.30102999566398,0.442564218329165,3,"t","Agonist Plate5-08",3,19,1,"4-Hydroxybenzoic acid"
358917,506906333,582791612,551998777,631925162,"EPAPLT0022C19",2387,-0.397940008672038,-2.27614654765414,5,"t","Agonist Plate5-06",3,19,2,"4-Hydroxybenzoic acid"
358943,506906548,582791820,551998569,631925370,"EPAPLT0022D10",2387,0.602059991327962,-7.50196081488213,7,"t","Agonist Plate5-04",4,10,1,"Apigenin"
358944,506906545,582791828,551998561,631925378,"EPAPLT0022D10",2387,1.47712125471966,-6.41070600880374,9,"t","Agonist Plate5-02",4,10,2,"Apigenin"
358945,506906561,582791836,551998553,631925386,"EPAPLT0022D10",2387,-2.30102999566398,-2.30028494326385,1,"t","Agonist Plate5-10",4,10,2,"Apigenin"
358968,506906746,582792020,551998369,631925570,"EPAPLT0022D20",2387,1.47712125471966,-3.15867499999521,9,"t","Agonist Plate5-02",4,20,1,"Vinclozolin"
358969,506906762,582792028,551998361,631925578,"EPAPLT0022D20",2387,-2.30102999566398,1.73506057786259,1,"t","Agonist Plate5-10",4,20,1,"Vinclozolin"
358970,506906759,582792036,551998353,631925586,"EPAPLT0022D20",2387,-1.30102999566398,3.48871793225021,3,"t","Agonist Plate5-08",4,20,2,"Vinclozolin"
359059,506907482,582792748,551997641,631926298,"EPAPLT0022F16",2387,-1.30102999566398,0.545879575003408,3,"t","Agonist Plate5-08",6,16,1,"Triadimefon"
359060,506907479,582792756,551997633,631926306,"EPAPLT0022F16",2387,-0.397940008672038,-1.94802913516045,5,"t","Agonist Plate5-06",6,16,2,"Triadimefon"
359249,506908994,582794268,551996121,631927818,"EPAPLT0022J12",2387,1.47712125471966,-0.571560341050713,9,"t","Agonist Plate5-02",10,12,1,"Diazinon"
359250,506909010,582794276,551996113,631927826,"EPAPLT0022J12",2387,-2.30102999566398,-0.840256819582523,1,"t","Agonist Plate5-10",10,12,1,"Diazinon"
359251,506909007,582794284,551996105,631927834,"EPAPLT0022J12",2387,-1.30102999566398,6.21042519346747,3,"t","Agonist Plate5-08",10,12,2,"Diazinon"
359267,506909142,582794412,551995977,631927962,"EPAPLT0022J19",2387,-0.397940008672038,-3.74479097965411,5,"t","Agonist Plate5-06",10,19,1,"Linuron"
359268,506909139,582794420,551995969,631927970,"EPAPLT0022J19",2387,0.602059991327962,-2.0579878896195,7,"t","Agonist Plate5-04",10,19,2,"Linuron"
359272,506909182,582794452,551995937,631928002,"EPAPLT0022J21",2387,-0.698970004336019,-2.60980424539517,5,"t","Agonist Plate5-06",10,21,1,"Tamoxifen"
359273,506909179,582794460,551995929,631928010,"EPAPLT0022J21",2387,0.301029995663981,1.25675119334225,7,"t","Agonist Plate5-04",10,21,2,"Tamoxifen"
359307,506909462,582794732,551995657,631928282,"EPAPLT0022K15",2387,-0.397940008672038,-0.615965322190207,5,"t","Agonist Plate5-06",11,15,1,"Pentachloronitrobenzene"
359308,506909459,582794740,551995649,631928290,"EPAPLT0022K15",2387,0.602059991327962,-0.445810769998231,7,"t","Agonist Plate5-04",11,15,2,"Pentachloronitrobenzene"
359309,506909474,582794748,551995641,631928298,"EPAPLT0022K16",2387,-1.52287874528034,3.91440023097364,9,"t","Agonist Plate5-02",11,16,1,"17alpha-Ethinylestradiol"
359310,506909490,582794756,551995633,631928306,"EPAPLT0022K16",2387,-5.30102999566398,-3.56450720335482,1,"t","Agonist Plate5-10",11,16,1,"17alpha-Ethinylestradiol"
359311,506909487,582794764,551995625,631928314,"EPAPLT0022K16",2387,-4.30102999566398,1.65439767106476,3,"t","Agonist Plate5-08",11,16,2,"17alpha-Ethinylestradiol"
359319,506909554,582794828,551995561,631928378,"EPAPLT0022K20",2387,1.47712125471966,-2.01702745819271,9,"t","Agonist Plate5-02",11,20,1,"Dihexyl phthalate"
359320,506909570,582794836,551995553,631928386,"EPAPLT0022K20",2387,-2.30102999566398,-2.52924331059353,1,"t","Agonist Plate5-10",11,20,1,"Dihexyl phthalate"
359321,506909567,582794844,551995545,631928394,"EPAPLT0022K20",2387,-1.30102999566398,-2.1849207320738,3,"t","Agonist Plate5-08",11,20,2,"Dihexyl phthalate"
359329,506909634,582794908,551995481,631928458,"EPAPLT0022L04",2387,1.47712125471966,-0.646733072605004,9,"t","Agonist Plate5-02",12,4,1,"Octylbicycloheptenedicarboximide"
359330,506909650,582794916,551995473,631928466,"EPAPLT0022L04",2387,-2.30102999566398,-5.12612084472825,1,"t","Agonist Plate5-10",12,4,1,"Octylbicycloheptenedicarboximide"
359331,506909647,582794924,551995465,631928474,"EPAPLT0022L04",2387,-1.30102999566398,-2.99049997569222,3,"t","Agonist Plate5-08",12,4,2,"Octylbicycloheptenedicarboximide"
